Date,Close/Last,Volume,Open,High,Low,Adjust Open,,
11/28/2018,$97.46,10061850,$95.45,$97.62,$95.05,95.45,,
11/27/2018,$95.04,9037774,$94.99,$95.5433,$94.41,94.99,,
11/26/2018,$95.15,8504338,$95.69,$96.07,$94.74,95.69,,
11/23/2018,$95.10,4889960,$94.13,$95.55,$94.13,94.13,,
11/21/2018,$94.17,9349685,$94.36,$94.92,$93.31,94.36,,
11/20/2018,$94.16,12594790,$94.98,$95.20,$93.60,94.98,,
11/19/2018,$96.78,8781087,$97.94,$98.25,$96.43,97.94,,
11/16/2018,$97.69,14117560,$98.82,$99.42,$96.92,98.82,,
11/15/2018,$99.54,16013980,$102.32,$102.80,$98.62,102.32,,
11/14/2018,$101.53,10390760,$103.00,$103.15,$101.01,103.00,,
11/13/2018,$102.94,7812730,$103.67,$104.15,$102.54,103.67,,
11/12/2018,$103.87,8864601,$105.50,$106.21,$103.65,105.50,,
11/09/2018,$105.56,8246105,$105.00,$105.90,$104.81,105.00,,
11/08/2018,$104.88,5895172,$104.33,$105.26,$104.03,104.33,,
11/07/2018,$104.32,8252696,$103.66,$104.47,$103.05,103.66,,
11/06/2018,$103.33,6291554,$102.54,$103.44,$102.05,102.54,,
11/05/2018,$102.91,7563915,$101.19,$103.1692,$100.6324,101.19,,
11/02/2018,$101.34,7274211,$100.88,$101.57,$100.31,100.88,,
11/01/2018,$100.58,7643551,$99.96,$101.17,$99.72,99.96,,
10/31/2018,$100.28,12278750,$102.49,$102.49,$100.115,102.49,,
10/30/2018,$102.42,12636730,$100.21,$102.60,$100.056,100.21,,
10/29/2018,$99.80,12026060,$99.51,$101.73,$99.09,99.51,,
10/26/2018,$98.94,14919140,$98.81,$99.67,$98.02,98.81,,
10/25/2018,$99.18,10731330,$98.01,$99.48,$97.00,98.01,,
10/24/2018,$97.56,10280430,$97.50,$99.17,$97.275,97.50,,
10/23/2018,$97.80,9361610,$96.50,$97.985,$96.11,96.50,,
10/22/2018,$97.14,7020388,$97.34,$97.58,$96.7434,97.34,,
10/19/2018,$97.15,8814129,$96.00,$97.65,$96.00,96.00,,
10/18/2018,$96.17,10297120,$96.40,$97.245,$95.74,96.40,,
10/17/2018,$96.56,8754047,$95.18,$96.62,$94.90,95.18,,
10/16/2018,$95.81,10528950,$94.70,$96.07,$94.34,94.70,,
10/15/2018,$93.82,7918205,$94.50,$94.988,$93.82,94.50,,
10/12/2018,$94.81,8487575,$94.76,$95.17,$93.67,94.76,,
10/11/2018,$93.92,9917717,$95.81,$96.29,$93.60,95.81,,
10/10/2018,$95.76,8994703,$96.60,$97.85,$95.70,96.60,,
10/09/2018,$97.08,11598080,$95.64,$97.74,$95.19,95.64,,
10/08/2018,$94.69,5762057,$93.25,$94.93,$93.0201,93.25,,
10/05/2018,$93.31,6684456,$93.86,$94.19,$92.89,93.86,,
10/04/2018,$94.21,6043824,$94.07,$94.50,$93.20,94.07,,
10/03/2018,$94.07,6313339,$95.50,$95.54,$94.04,95.50,,
10/02/2018,$95.15,7753301,$93.93,$95.61,$93.85,93.93,,
10/01/2018,$94.40,4994276,$94.29,$94.66,$94.04,94.29,,
09/28/2018,$93.91,6305331,$94.28,$94.37,$93.69,94.28,,
09/27/2018,$94.13,5363387,$94.19,$94.96,$93.82,94.19,,
09/26/2018,$94.59,5907719,$95.10,$95.585,$94.52,95.10,,
09/25/2018,$95.10,6147879,$95.99,$96.52,$94.99,95.99,,
09/24/2018,$94.92,5103093,$95.44,$96.00,$94.86,95.44,,
09/21/2018,$95.90,9414925,$95.92,$96.29,$95.63,95.92,,
09/20/2018,$95.75,5256100,$95.35,$95.79,$94.95,95.35,,
09/19/2018,$95.24,5573294,$95.57,$95.8925,$94.88,95.57,,
09/18/2018,$95.43,6296139,$94.46,$95.59,$94.15,94.46,,
09/17/2018,$94.82,5146077,$94.75,$95.48,$94.3733,94.75,,
09/14/2018,$94.59,6274451,$94.53,$94.84,$94.35,94.53,,
09/13/2018,$95.12,7605219,$95.32,$95.6199,$94.91,95.32,,
09/12/2018,$95.97,5897303,$96.26,$96.74,$95.93,96.26,,
09/11/2018,$96.64,6369365,$97.27,$97.66,$96.49,97.27,,
09/10/2018,$96.90,8262467,$96.11,$97.19,$96.09,96.11,,
09/07/2018,$95.83,6654312,$95.80,$96.4801,$95.64,95.80,,
09/06/2018,$96.45,6148274,$96.53,$96.72,$96.01,96.53,,
09/05/2018,$96.62,9471125,$95.67,$96.83,$95.36,95.67,,
09/04/2018,$95.36,8279331,$95.80,$96.27,$95.24,95.80,,
08/31/2018,$95.86,6323281,$96.19,$96.44,$95.11,96.19,,
08/30/2018,$96.10,7052728,$95.50,$96.495,$95.45,95.50,,
08/29/2018,$95.64,7861362,$96.28,$96.83,$95.53,96.28,,
08/28/2018,$96.07,9971323,$94.77,$96.35,$94.53,94.77,,
08/27/2018,$94.54,7029017,$95.26,$95.609,$94.285,95.26,,
08/24/2018,$94.95,8545346,$95.09,$95.66,$94.35,95.09,,
08/23/2018,$95.18,5904346,$95.50,$95.86,$95.06,95.50,,
08/22/2018,$95.67,7719004,$96.20,$96.85,$95.23,96.20,,
08/21/2018,$96.08,10524880,$95.96,$96.36,$95.36,95.96,,
08/20/2018,$96.00,12577510,$97.67,$98.29,$95.95,97.67,,
08/17/2018,$97.85,16459470,$97.77,$99.67,$97.61,97.77,,
08/16/2018,$98.64,42604720,$100.11,$100.21,$97.91,100.11,,
08/15/2018,$90.22,8582862,$90.25,$90.41,$89.67,90.25,,
08/14/2018,$90.85,5827502,$89.64,$91.12,$89.63,89.64,,
08/13/2018,$89.64,5878666,$90.20,$90.54,$89.37,90.20,,
08/10/2018,$90.18,8238543,$88.70,$90.37,$88.65,88.70,,
08/09/2018,$89.01,4725589,$89.46,$89.63,$88.76,89.46,,
08/08/2018,$90.05,5040635,$89.97,$90.23,$89.37,89.97,,
08/07/2018,$89.77,4511145,$89.83,$90.36,$89.65,89.83,,
08/06/2018,$89.67,4651108,$89.31,$89.9812,$89.125,89.31,,
08/03/2018,$89.60,5746206,$89.19,$90.28,$89.00,89.19,,
08/02/2018,$88.76,4305900,$87.94,$88.84,$87.62,87.94,,
08/01/2018,$88.24,5049167,$88.86,$89.13,$87.88,88.86,,
07/31/2018,$89.23,6708020,$89.00,$89.66,$88.80,89.00,,
07/30/2018,$88.88,6004863,$88.00,$88.9399,$87.8907,88.00,,
07/27/2018,$88.13,4679198,$88.64,$88.88,$88.03,88.64,,
07/26/2018,$88.23,6547618,$88.50,$89.43,$88.18,88.50,,
07/25/2018,$87.90,5807062,$87.27,$88.02,$87.11,87.27,,
07/24/2018,$87.96,5588918,$88.12,$88.495,$87.6132,88.12,,
07/23/2018,$87.63,4143393,$87.65,$88.15,$87.375,87.65,,
07/20/2018,$88.06,4815054,$87.40,$88.17,$87.20,87.40,,
07/19/2018,$87.72,4881526,$87.86,$88.48,$87.41,87.86,,
07/18/2018,$88.07,5044484,$88.33,$89.19,$87.9439,88.33,,
07/17/2018,$88.19,5903167,$87.40,$88.70,$87.40,87.40,,
07/16/2018,$87.64,4441179,$87.62,$87.72,$86.83,87.62,,
07/13/2018,$87.70,6385239,$86.52,$87.99,$86.50,86.52,,
07/12/2018,$86.52,4888125,$86.94,$87.41,$86.22,86.94,,
07/11/2018,$86.53,5590261,$87.06,$87.15,$86.39,87.06,,
07/10/2018,$87.21,6038321,$85.93,$87.33,$85.88,85.93,,
07/09/2018,$85.93,6573351,$85.00,$86.47,$84.77,85.00,,
07/06/2018,$84.51,5623243,$84.20,$84.865,$83.82,84.20,,
07/05/2018,$84.57,5354435,$84.94,$85.58,$84.2656,84.94,,
07/03/2018,$84.44,4396238,$84.09,$85.05,$84.09,84.09,,
07/02/2018,$84.00,8120383,$85.65,$85.94,$83.40,85.65,,
06/29/2018,$85.65,8255578,$85.90,$86.20,$85.52,85.90,,
06/28/2018,$85.86,8465730,$86.85,$87.29,$85.685,86.85,,
06/27/2018,$86.89,10297130,$85.90,$87.49,$85.55,85.90,,
06/26/2018,$85.98,10120200,$86.53,$87.05,$85.76,86.53,,
06/25/2018,$86.47,15933380,$84.59,$86.60,$84.48,84.59,,
06/22/2018,$84.82,10998060,$84.46,$84.85,$84.10,84.46,,
06/21/2018,$84.21,8090269,$83.40,$84.55,$82.895,83.40,,
06/20/2018,$83.61,7965950,$83.71,$83.82,$83.16,83.71,,
06/19/2018,$83.61,9350041,$82.60,$83.62,$82.37,82.60,,
06/18/2018,$83.00,8492771,$83.05,$83.57,$82.82,83.05,,
06/15/2018,$83.70,12502700,$83.50,$83.99,$83.06,83.50,,
06/14/2018,$83.79,7514422,$84.22,$84.81,$83.67,84.22,,
06/13/2018,$84.09,6357707,$83.89,$84.37,$83.8515,83.89,,
06/12/2018,$84.10,8057132,$84.32,$84.59,$83.47,84.32,,
06/11/2018,$84.30,6250449,$84.41,$84.54,$83.79,84.41,,
06/08/2018,$84.36,7600078,$84.78,$85.1899,$84.14,84.78,,
06/07/2018,$84.95,7701240,$84.78,$85.76,$84.69,84.78,,
06/06/2018,$84.56,7362607,$84.95,$85.1473,$84.35,84.95,,
06/05/2018,$84.62,8278503,$85.45,$85.47,$84.25,85.45,,
06/04/2018,$85.42,10913050,$83.50,$85.52,$83.30,83.50,,
06/01/2018,$82.99,5217769,$83.04,$83.42,$82.85,83.04,,
05/31/2018,$82.54,11464490,$83.94,$84.31,$82.51,83.94,,
05/30/2018,$84.12,9311784,$82.45,$84.23,$82.26,82.45,,
05/29/2018,$82.40,8425763,$81.96,$82.52,$81.8099,81.96,,
05/25/2018,$82.46,5910741,$82.85,$83.34,$82.32,82.85,,
05/24/2018,$82.85,8573864,$83.00,$83.00,$81.78,83.00,,
05/23/2018,$83.01,9366790,$82.95,$83.02,$82.17,82.95,,
05/22/2018,$83.37,8063225,$84.50,$84.81,$83.29,84.50,,
05/21/2018,$84.51,10672750,$84.14,$84.54,$83.82,84.14,,
05/18/2018,$83.64,12026940,$84.24,$84.44,$83.49,84.24,,
05/17/2018,$84.49,29703750,$87.04,$87.59,$83.85,87.04,,
05/16/2018,$86.13,13573890,$84.87,$86.625,$84.74,84.87,,
05/15/2018,$84.52,9311347,$84.06,$84.88,$83.80,84.06,,
05/14/2018,$84.39,9490650,$83.89,$84.7939,$83.6501,83.89,,
05/11/2018,$83.38,9926704,$82.69,$83.52,$81.95,82.69,,
05/10/2018,$82.69,15848360,$82.64,$83.769,$82.01,82.64,,
05/09/2018,$83.06,32168270,$82.56,$83.68,$82.00,82.56,,
05/08/2018,$85.74,6536004,$85.52,$85.85,$84.92,85.52,,
05/07/2018,$85.47,10786740,$87.49,$87.50,$85.27,87.49,,
05/04/2018,$87.53,6956235,$86.00,$88.10,$85.36,86.00,,
05/03/2018,$86.23,6818309,$86.19,$86.29,$85.12,86.19,,
05/02/2018,$86.34,6080299,$87.13,$87.2492,$86.16,87.13,,
05/01/2018,$87.41,6949808,$87.67,$88.01,$86.346,87.67,,
04/30/2018,$88.46,8658347,$87.94,$89.6599,$87.92,87.94,,
04/27/2018,$87.29,5650629,$87.87,$87.90,$87.08,87.87,,
04/26/2018,$87.94,5770387,$87.17,$88.32,$86.90,87.17,,
04/25/2018,$87.17,6749271,$86.32,$87.70,$85.89,86.32,,
04/24/2018,$86.53,8458484,$86.77,$86.91,$85.57,86.77,,
04/23/2018,$86.10,7326696,$86.89,$87.08,$86.02,86.89,,
04/20/2018,$86.98,8317165,$87.87,$88.38,$86.67,87.87,,
04/19/2018,$87.89,6583444,$87.41,$88.04,$86.58,87.41,,
04/18/2018,$87.57,5850252,$88.20,$88.56,$87.51,88.20,,
04/17/2018,$87.90,6799722,$87.48,$88.17,$87.41,87.48,,
04/16/2018,$86.84,7011776,$86.20,$87.65,$86.1201,86.20,,
04/13/2018,$86.02,7557641,$85.89,$86.27,$85.1901,85.89,,
04/12/2018,$85.43,6848121,$86.19,$86.83,$85.41,86.19,,
04/11/2018,$85.91,6051312,$86.00,$86.86,$85.80,86.00,,
04/10/2018,$86.45,9148090,$86.84,$87.10,$85.66,86.84,,
04/09/2018,$86.28,8354783,$86.85,$87.45,$86.24,86.85,,
04/06/2018,$86.69,6326901,$86.83,$87.90,$86.13,86.83,,
04/05/2018,$87.81,6350124,$87.60,$88.345,$87.05,87.60,,
04/04/2018,$87.22,6534575,$85.60,$87.495,$85.44,85.60,,
04/03/2018,$86.80,9690667,$86.25,$86.95,$85.55,86.25,,
04/02/2018,$85.55,19111500,$88.00,$88.24,$84.84,88.00,,
03/29/2018,$88.97,9264888,$87.90,$89.34,$87.77,87.90,,
03/28/2018,$87.77,11560490,$86.26,$88.24,$86.19,86.26,,
03/27/2018,$86.05,6462015,$87.96,$88.04,$85.48,87.96,,
03/26/2018,$87.50,8740723,$86.22,$87.69,$86.11,86.22,,
03/23/2018,$85.42,10120230,$87.35,$87.74,$85.28,87.35,,
03/22/2018,$87.14,12230150,$87.53,$88.27,$86.99,87.53,,
03/21/2018,$88.18,11828460,$87.89,$89.68,$87.68,87.89,,
03/20/2018,$87.95,8256330,$87.86,$88.147,$87.37,87.86,,
03/19/2018,$87.45,11119110,$88.91,$89.075,$87.10,88.91,,
03/16/2018,$89.17,28391520,$87.72,$90.09,$87.50,87.72,,
03/15/2018,$87.51,16156800,$87.68,$88.79,$85.903,87.68,,
03/14/2018,$87.67,11035390,$88.51,$88.99,$87.50,88.51,,
03/13/2018,$88.30,7128714,$88.39,$88.90,$87.9801,88.39,,
03/12/2018,$88.07,8239318,$88.70,$89.44,$87.88,88.70,,
03/09/2018,$88.72,9742117,$88.24,$88.72,$87.53,88.24,,
03/08/2018,$87.92,9510740,$87.77,$88.1301,$87.34,87.77,,
03/07/2018,$87.74,11445460,$87.98,$88.53,$87.335,87.98,,
03/06/2018,$89.06,10993030,$90.35,$90.50,$88.63,90.35,,
03/05/2018,$89.98,13381810,$88.14,$90.50,$88.0714,88.14,,
03/02/2018,$88.77,19036670,$87.27,$88.90,$87.24,87.27,,
03/01/2018,$89.08,18882030,$90.17,$90.18,$87.7101,90.17,,
02/28/2018,$90.01,14127380,$92.00,$92.10,$90.00,92.00,,
02/27/2018,$91.52,13347850,$93.63,$93.72,$91.51,93.63,,
02/26/2018,$93.12,14685430,$92.90,$93.80,$92.22,92.90,,
02/23/2018,$92.89,12785180,$92.88,$93.49,$91.76,92.88,,
02/22/2018,$92.77,20349520,$91.43,$93.39,$91.31,91.43,,
02/21/2018,$91.52,49468680,$95.11,$95.34,$91.2401,95.11,,
02/20/2018,$94.11,52040390,$96.99,$97.94,$94.10,96.99,,
02/16/2018,$104.78,16039410,$103.09,$104.94,$101.9818,103.09,,
02/15/2018,$103.23,7481602,$102.55,$103.64,$101.83,102.55,,
02/14/2018,$101.70,7300337,$100.86,$102.25,$100.21,100.86,,
02/13/2018,$100.98,6619793,$99.33,$101.22,$99.33,99.33,,
02/12/2018,$99.55,9131545,$100.13,$100.445,$98.80,100.13,,
02/09/2018,$99.37,14156170,$100.53,$101.10,$96.43,100.53,,
02/08/2018,$100.02,13911420,$103.23,$103.48,$100.00,103.23,,
02/07/2018,$102.85,11048310,$100.50,$104.59,$100.01,100.50,,
02/06/2018,$100.90,15557630,$97.64,$101.08,$97.25,97.64,,
02/05/2018,$100.09,12524470,$103.40,$104.61,$97.09,103.40,,
02/02/2018,$104.48,8389331,$105.15,$106.47,$104.15,105.15,,
02/01/2018,$105.52,6272104,$105.96,$106.56,$105.18,105.96,,
01/31/2018,$106.60,9799934,$107.77,$108.18,$106.07,107.77,,
01/30/2018,$107.73,8396186,$109.14,$109.3648,$107.151,109.14,,
01/29/2018,$109.55,8342602,$108.11,$109.98,$107.99,108.11,,
01/26/2018,$108.39,6387745,$107.00,$108.41,$106.68,107.00,,
01/25/2018,$106.60,5821944,$105.85,$106.805,$105.85,105.85,,
01/24/2018,$105.79,6150421,$106.35,$106.44,$104.82,106.35,,
01/23/2018,$105.90,8218516,$105.29,$106.145,$104.57,105.29,,
01/22/2018,$105.45,7233057,$104.50,$105.45,$104.04,104.50,,
01/19/2018,$104.59,7816472,$104.64,$104.93,$103.66,104.64,,
01/18/2018,$104.30,11481500,$104.74,$104.94,$103.62,104.74,,
01/17/2018,$102.70,8626593,$101.15,$102.94,$100.70,101.15,,
01/16/2018,$100.69,6778686,$101.34,$101.91,$100.34,101.34,,
01/12/2018,$100.87,6947800,$100.39,$101.44,$100.30,100.39,,
01/11/2018,$100.02,6535828,$99.70,$100.45,$98.78,99.70,,
01/10/2018,$99.67,7927986,$99.75,$99.89,$98.53,99.75,,
01/09/2018,$100.39,7304431,$102.03,$102.35,$100.31,102.03,,
01/08/2018,$101.61,8843089,$100.25,$101.75,$100.21,100.25,,
01/05/2018,$100.13,7276194,$99.64,$100.38,$99.61,99.64,,
01/04/2018,$99.54,6825358,$99.54,$99.78,$98.911,99.54,,
01/03/2018,$99.45,8902771,$98.85,$100.00,$98.77,98.85,,
01/02/2018,$98.59,10140910,$99.30,$99.79,$98.52,99.30,,
12/29/2017,$98.75,7141406,$99.40,$99.69,$98.75,99.40,,
12/28/2017,$99.40,9763665,$99.52,$99.62,$99.12,99.52,,
12/27/2017,$99.26,5140764,$99.56,$99.60,$98.8299,99.56,,
12/26/2017,$99.16,4295593,$98.35,$99.44,$98.35,98.35,,
12/22/2017,$98.21,5186034,$98.29,$98.42,$97.68,98.29,,
12/21/2017,$98.06,6975874,$99.00,$99.33,$97.98,99.00,,
12/20/2017,$98.75,10728850,$99.45,$99.65,$98.45,99.45,,
12/19/2017,$98.80,12010720,$99.91,$99.91,$98.29,99.91,,
12/18/2017,$97.90,7961358,$97.38,$98.17,$97.36,97.38,,
12/15/2017,$97.11,16129820,$97.71,$98.49,$96.91,97.71,,
12/14/2017,$97.13,8774851,$98.00,$98.57,$97.10,98.00,,
12/13/2017,$97.76,7800719,$96.66,$97.91,$96.55,96.66,,
12/12/2017,$96.70,7810468,$96.85,$97.24,$96.60,96.85,,
12/11/2017,$96.93,8925347,$96.44,$97.27,$96.29,96.44,,
12/08/2017,$96.55,5818356,$96.67,$96.70,$96.138,96.67,,
12/07/2017,$96.78,7498316,$97.06,$97.58,$96.65,97.06,,
12/06/2017,$97.28,7138716,$97.99,$98.14,$97.2401,97.99,,
12/05/2017,$97.83,9009041,$97.00,$97.94,$96.92,97.00,,
12/04/2017,$97.01,8954996,$97.73,$97.96,$96.675,97.73,,
12/01/2017,$97.35,8295610,$97.61,$97.71,$96.23,97.61,,
11/30/2017,$97.23,12806240,$98.09,$98.44,$96.51,98.09,,
11/29/2017,$97.56,11420670,$97.22,$98.26,$96.88,97.22,,
11/28/2017,$96.77,8707660,$96.59,$96.885,$95.82,96.59,,
11/27/2017,$96.62,8899204,$96.85,$97.65,$96.30,96.85,,
11/24/2017,$96.62,4496117,$96.87,$97.23,$96.53,96.87,,
11/22/2017,$96.41,8915077,$96.65,$96.8099,$96.11,96.65,,
11/21/2017,$96.52,12658680,$97.74,$97.92,$96.32,97.74,,
11/20/2017,$97.48,16390550,$96.44,$97.64,$95.76,96.44,,
11/17/2017,$97.47,23543230,$99.24,$100.13,$96.58,99.24,,
11/16/2017,$99.62,38010300,$95.12,$99.68,$94.72,95.12,,
11/15/2017,$89.83,8269435,$90.34,$90.85,$89.65,90.34,,
11/14/2017,$91.09,9828732,$90.70,$91.20,$90.18,90.70,,
11/13/2017,$90.99,8487816,$91.04,$91.98,$90.87,91.04,,
11/10/2017,$90.92,7644924,$90.24,$91.69,$90.20,90.24,,
11/09/2017,$90.30,6903621,$89.94,$90.57,$89.35,89.94,,
11/08/2017,$90.26,6766963,$89.11,$90.42,$89.10,89.11,,
11/07/2017,$88.95,5346721,$88.87,$89.06,$88.31,88.87,,
11/06/2017,$88.70,5255652,$89.42,$89.68,$88.68,89.42,,
11/03/2017,$89.68,6511866,$89.02,$89.88,$88.76,89.02,,
11/02/2017,$88.80,5182434,$88.28,$89.1652,$87.80,88.28,,
11/01/2017,$87.94,6175367,$87.07,$88.395,$87.00,87.07,,
10/31/2017,$87.31,5883374,$86.86,$87.46,$86.60,86.86,,
10/30/2017,$86.95,7050513,$87.94,$87.95,$86.391,87.94,,
10/27/2017,$88.17,6615977,$88.14,$88.39,$87.15,88.14,,
10/26/2017,$88.62,6479496,$88.66,$89.11,$88.02,88.66,,
10/25/2017,$88.48,6407329,$87.85,$88.60,$87.43,87.85,,
10/24/2017,$87.98,7669568,$88.69,$88.80,$87.91,88.69,,
10/23/2017,$88.65,10583210,$87.34,$88.92,$87.26,87.34,,
10/20/2017,$87.44,7615060,$86.60,$87.45,$86.28,86.60,,
10/19/2017,$86.40,6644627,$86.15,$86.66,$85.7659,86.15,,
10/18/2017,$86.22,5471506,$86.15,$86.3682,$86.01,86.15,,
10/17/2017,$85.98,5851119,$85.50,$86.3555,$85.321,85.50,,
10/16/2017,$85.74,9298532,$86.58,$86.62,$85.02,86.58,,
10/13/2017,$86.62,9387625,$86.24,$86.95,$86.24,86.24,,
10/12/2017,$86.10,12809140,$85.70,$86.37,$85.06,85.70,,
10/11/2017,$85.73,18542650,$84.58,$86.29,$84.10,84.58,,
10/10/2017,$84.13,25107570,$82.68,$84.88,$82.61,82.68,,
10/09/2017,$80.53,13492240,$79.50,$81.38,$79.401,79.50,,
10/06/2017,$79.00,6246152,$78.78,$79.17,$78.25,78.78,,
10/05/2017,$79.41,5136032,$79.17,$79.81,$79.08,79.17,,
10/04/2017,$79.09,6173231,$79.27,$79.7813,$79.07,79.27,,
10/03/2017,$79.22,7936311,$78.83,$79.66,$78.75,78.83,,
10/02/2017,$78.45,7507962,$77.90,$78.83,$77.50,77.90,,
09/29/2017,$78.14,10333690,$78.85,$79.00,$77.98,78.85,,
09/28/2017,$78.95,12372830,$79.00,$79.08,$78.12,79.00,,
09/27/2017,$79.29,6248921,$79.42,$79.57,$78.67,79.42,,
09/26/2017,$79.39,5835332,$79.04,$79.54,$78.92,79.04,,
09/25/2017,$79.15,8547788,$78.92,$80.10,$78.86,78.92,,
09/22/2017,$79.53,5597400,$79.89,$80.08,$79.245,79.89,,
09/21/2017,$80.01,6309302,$80.57,$80.57,$79.72,80.57,,
09/20/2017,$80.50,5317877,$80.17,$80.56,$79.87,80.17,,
09/19/2017,$80.05,6174241,$80.18,$80.46,$79.70,80.18,,
09/18/2017,$80.00,8174790,$80.21,$81.12,$79.95,80.21,,
09/15/2017,$80.38,13317280,$79.81,$80.75,$79.27,79.81,,
09/14/2017,$79.68,6937787,$79.79,$79.82,$79.215,79.79,,
09/13/2017,$79.86,8823696,$79.61,$80.68,$79.59,79.61,,
09/12/2017,$79.61,6006850,$79.30,$79.91,$79.17,79.30,,
09/11/2017,$79.08,7000202,$79.15,$79.35,$78.66,79.15,,
09/08/2017,$78.88,9992765,$79.74,$79.875,$77.73,79.74,,
09/07/2017,$80.12,6820652,$80.32,$80.76,$80.00,80.32,,
09/06/2017,$80.08,8425487,$79.88,$80.40,$79.72,79.88,,
09/05/2017,$79.80,12062230,$77.95,$79.89,$77.90,77.95,,
09/01/2017,$78.37,6472211,$78.31,$78.50,$78.21,78.31,,
08/31/2017,$78.07,8193354,$78.60,$78.75,$78.06,78.60,,
08/30/2017,$78.54,5829609,$78.82,$79.10,$78.52,78.82,,
08/29/2017,$78.77,7661710,$77.67,$78.98,$77.50,77.67,,
08/28/2017,$78.03,8617671,$78.41,$78.4618,$77.86,78.41,,
08/25/2017,$78.63,9900015,$78.50,$79.09,$78.48,78.50,,
08/24/2017,$78.34,19119840,$80.61,$80.88,$77.85,80.61,,
08/23/2017,$79.96,7797090,$80.35,$80.56,$79.88,80.35,,
08/22/2017,$80.02,6541111,$79.80,$80.16,$79.71,79.80,,
08/21/2017,$79.71,9613665,$79.12,$80.07,$78.79,79.12,,
08/18/2017,$79.31,9751802,$79.62,$80.35,$79.28,79.62,,
08/17/2017,$79.70,17106770,$78.85,$79.805,$78.33,78.85,,
08/16/2017,$80.98,11514170,$81.27,$81.44,$80.54,81.27,,
08/15/2017,$80.77,7063122,$80.83,$81.40,$80.54,80.83,,
08/14/2017,$80.70,7791808,$80.59,$81.24,$80.50,80.59,,
08/11/2017,$80.40,7903816,$80.73,$81.25,$80.36,80.73,,
08/10/2017,$80.66,7891006,$81.07,$81.40,$80.55,81.07,,
08/09/2017,$81.61,6606160,$81.11,$81.99,$80.901,81.11,,
08/08/2017,$81.59,7380217,$81.17,$81.86,$80.90,81.17,,
08/07/2017,$81.28,5483987,$80.57,$81.45,$80.54,80.57,,
08/04/2017,$80.48,7135455,$81.06,$81.40,$80.21,81.06,,
08/03/2017,$80.87,9946425,$81.34,$81.76,$80.67,81.34,,
08/02/2017,$80.53,8511033,$80.34,$81.11,$80.30,80.34,,
08/01/2017,$80.50,5708909,$80.25,$80.73,$80.00,80.25,,
07/31/2017,$79.99,6244495,$79.82,$80.34,$79.695,79.82,,
07/28/2017,$79.81,4974914,$79.80,$79.955,$79.535,79.80,,
07/27/2017,$79.78,7978264,$78.72,$79.855,$78.48,78.72,,
07/26/2017,$78.90,6715905,$78.55,$79.17,$77.94,78.55,,
07/25/2017,$78.52,11502940,$77.61,$78.86,$77.39,77.61,,
07/24/2017,$76.89,7385343,$76.03,$77.155,$76.03,76.03,,
07/21/2017,$76.15,7153009,$75.84,$76.23,$75.55,75.84,,
07/20/2017,$76.02,4954011,$75.98,$76.25,$75.70,75.98,,
07/19/2017,$75.87,5308099,$76.08,$76.22,$75.60,76.08,,
07/18/2017,$76.20,4314654,$76.25,$76.5429,$76.00,76.25,,
07/17/2017,$76.37,8835093,$76.29,$76.87,$76.19,76.29,,
07/14/2017,$76.34,9151427,$76.27,$76.555,$75.91,76.27,,
07/13/2017,$75.05,8159071,$74.67,$75.25,$74.51,74.67,,
07/12/2017,$73.94,5700157,$73.66,$74.21,$73.66,73.66,,
07/11/2017,$73.47,7531080,$73.38,$74.05,$73.33,73.38,,
07/10/2017,$73.23,15055410,$75.15,$75.31,$73.13,75.15,,
07/07/2017,$75.33,5175657,$75.65,$75.82,$75.05,75.65,,
07/06/2017,$75.47,6161845,$75.35,$75.97,$75.24,75.35,,
07/05/2017,$75.32,6037503,$75.55,$75.95,$75.165,75.55,,
07/03/2017,$75.36,4848564,$75.84,$76.34,$75.08,75.84,,
06/30/2017,$75.68,6962105,$76.08,$76.27,$75.67,76.08,,
06/29/2017,$75.93,7061943,$76.25,$76.32,$75.485,76.25,,
06/28/2017,$76.51,6988770,$76.25,$76.80,$76.14,76.25,,
06/27/2017,$76.01,6454256,$75.52,$76.37,$75.45,75.52,,
06/26/2017,$75.50,8578866,$74.95,$75.93,$74.92,74.95,,
06/23/2017,$74.84,13079700,$75.60,$75.78,$74.55,75.60,,
06/22/2017,$75.52,8111082,$76.03,$76.06,$75.30,76.03,,
06/21/2017,$76.24,9011169,$75.60,$76.605,$75.58,75.60,,
06/20/2017,$75.54,10009760,$75.88,$75.92,$75.32,75.88,,
06/19/2017,$75.50,15992920,$75.38,$76.01,$74.52,75.38,,
06/16/2017,$75.24,56225340,$73.95,$75.50,$73.29,73.95,,
06/15/2017,$78.91,11237730,$79.18,$79.30,$77.76,79.18,,
06/14/2017,$79.90,5000516,$79.52,$80.035,$79.26,79.52,,
06/13/2017,$79.52,5528015,$79.21,$79.57,$78.89,79.21,,
06/12/2017,$79.24,10410460,$79.40,$80.37,$78.84,79.40,,
06/09/2017,$79.42,9404945,$79.03,$79.56,$78.72,79.03,,
06/08/2017,$78.93,10909290,$79.58,$80.13,$78.23,79.58,,
06/07/2017,$79.15,8511319,$79.08,$79.50,$78.733,79.08,,
06/06/2017,$78.93,11524010,$79.43,$79.56,$78.26,79.43,,
06/05/2017,$80.26,10145500,$79.60,$80.475,$79.48,79.60,,
